Scenario_ID,Avg_Cost_Per_Step,Missed_SAA_Lookups
0,33.234717954974165,0
1,33.01229013258042,0
2,32.03591247319974,0
3,33.587055846892824,0
4,33.04441442028822,0
5,34.31850863512461,0
6,34.77255876294614,0
7,33.787032339439484,0
8,34.4567982076858,0
9,33.569447424617,0
10,34.22499482677363,0
11,32.72039899729203,0
12,34.21370441908103,0
13,33.252975230932925,0
14,32.30179275093079,0
15,34.1153068374297,0
16,32.734144678964824,0
17,33.474597870502194,0
18,34.16814892339716,0
19,32.24979444614202,0
20,33.520074086646574,0
21,33.55330297759257,0
22,34.35789010693617,0
23,33.16090167356733,0
24,33.17272984198626,0
25,31.887576906306023,0
26,33.26452666813061,0
27,34.302986025811855,0
28,33.67400365505665,0
29,33.45152527837721,0
30,33.44388207717381,0
31,33.31888341719089,0
32,33.63452814539022,0
33,34.13144830311786,0
34,32.643373353962026,0
35,34.03342327555935,0
36,34.457883924814446,0
37,33.53294996946392,0
38,33.617719490949284,0
39,32.40199394901179,0
40,33.32701838623429,0
41,34.53551098798752,0
42,33.59785349966221,0
43,33.84606284531462,0
44,31.835558741059398,0
45,33.73199135971311,0
46,32.80001331764608,0
47,32.78280124006306,0
48,32.86443310307216,0
49,32.81556983449985,0
50,33.441815159143836,0
51,32.85883460396867,0
52,33.320430465758356,0
53,33.9563667287746,0
54,32.97147357387175,0
55,33.873226634819176,0
56,33.565195360205045,0
57,33.57064831739734,0
58,32.89949199975883,0
59,34.35985011564806,0
60,32.16652394346841,0
61,33.454741829825714,0
62,34.23618753447785,0
63,32.93622132775184,0
64,33.24280911225137,0
65,33.6589263752098,0
66,32.10231071121754,0
67,32.985270402664455,0
68,33.26316549318336,0
69,32.718987086639096,1
70,33.23516568942457,0
71,33.69791515751696,0
72,35.16576240725751,0
73,32.90842605048188,0
74,33.360911381359145,0
75,32.2081648694451,0
76,32.715488581147596,0
77,34.942403028216745,0
78,32.92289920634387,0
79,34.26494833529118,0
80,34.43102655066757,0
81,34.05653792817262,0
82,33.30944738663795,0
83,33.53805796016836,0
84,33.10728220180734,0
85,34.294352168978236,0
86,34.56200913985258,0
87,33.50955045185419,0
88,33.71271888817406,0
89,33.279810758486434,0
90,35.13422467449172,0
91,33.286956986797755,0
92,32.34832829819405,0
93,33.39451691985591,0
94,33.87585880871402,0
95,33.43000640133426,0

Metric,Value
Total_Avg_Cost,33.450502694043735
Std_Dev,0.7175652558698258
CI_95_Lower,33.30511045995743
CI_95_Upper,33.595894928130036
